Planetary Endurance - 1,"#Planetary Endurace Defenders are immune to the effects of Nullify and Stagger. Whenever a #Planetary Endurance Defenders Attacks are blocked, they gain an Flourish Buff increasing Power Rate by 0%. Striking the Defenders Block will remove 1 Flourish Buff."
Planetary Endurance - 2,"#Planetary Endurace Defenders are immune to the effects of Nullify and Stagger. Whenever a #Planetary Endurance Defenders Attacks are blocked, they gain an Flourish Buff increasing Power Rate by 0%. Striking the Defenders Block will remove 1 Flourish Buff."
Planetary Endurance - 3,"#Planetary Endurace Defenders are immune to the effects of Nullify and Stagger. Whenever a #Planetary Endurance Defenders Attacks are blocked, they gain an Flourish Buff increasing Power Rate by 0%. Striking the Defenders Block will remove 1 Flourish Buff."
Planetary Might,"Only applies to Cosmic Champions. Most useful in ""Revolt."" The Attacker's Medium Attacks have a flat 25% chance for each active Buff to inflict Armor Break, reducing the Defender's Armor Rating by -20% for 8 seconds, this Debuff can not stack multiple times and while active prevents the Defender from triggering Armor Buffs and Passives. Boost not usable in Battlegrounds."
Plasma Touch - 1,"When the Defender strikes the Attacker or their Block, they have a 25% chance to inflict the Attacker with a Plasma Debuff dealing 35% of Attack as Energy Damage over 5 seconds."
Plasma Touch - 2,"When the Defender strikes the Attacker or their Block, they have a 50% chance to inflict the Attacker with a Plasma Debuff dealing 35% of Attack as Energy Damage over 5 seconds."
Plasma Touch - 3,"When the Defender strikes the Attacker or their Block, they have a 80% chance to inflict the Attacker with a Plasma Debuff dealing 35% of Attack as Energy Damage over 5 seconds."
Plasmatic Aura - 1,"When the Defender gains an Armor Up effect while having 8 or more, they gain a non-stacking Plasmatic Aura Buff for 10 seconds. While this is active, being struck by a Light or Medium Attack inflicts a Plasma Debuff, dealing 25% of the Defender's Attack Rating as Energy Damage over 5 seconds. Once the Plasmatic Aura Buff expires for any reason, it cannot be gained for 10 seconds."
Plasmatic Aura - 2,"When the Defender gains an Armor Up effect while having 5 or more, they gain a non-stacking Plasmatic Aura Buff for 10 seconds. While this is active, being struck by a Light or Medium Attack inflicts a Plasma Debuff, dealing 25% of the Defender's Attack Rating as Energy Damage over 5 seconds. Once the Plasmatic Aura Buff expires for any reason, it cannot be gained for 10 seconds."
Plasmatic Aura - 3,"When the Defender gains an Armor Up effect while having 3 or more, they gain a non-stacking Plasmatic Aura Buff for 10 seconds. While this is active, being struck by a Light or Medium Attack inflicts a Plasma Debuff, dealing 25% of the Defender's Attack Rating as Energy Damage over 5 seconds. Once the Plasmatic Aura Buff expires for any reason, it cannot be gained for 10 seconds."
Platinumfinger,Platinumpool draws 1 less Card against #X-Men Opponents at the start of the fight.
Playing Favorites,"At the start of the fight, the Defender chooses 1 type of Basic Attack: Light, Medium or Heavy. Depending on the Basic Attack chosen, the Attacker gains +100% Attack and +100% Ability Accuracy for that Attack and -100% Attack and Ability Accuracy for the remaining two. Whenever either Champion activates a Special Attack, the Defender will choose a new Basic Attack."
Pleasure to Burn - 1,"Incinerate Debuffs and Passives deal 15% more damage to the Defender, and they take 90% less damage from all sources unless they are inflicted with an Incinerate Debuff or Passive."
Pleasure to Burn - 2,"Incinerate Debuffs and Passives deal 10% more damage to the Defender, and they take 90% less damage from all sources unless they are inflicted with an Incinerate Debuff or Passive."
Pleasure to Burn - 3,"Incinerate Debuffs and Passives deal 5% more damage to the Defender, and they take 90% less damage from all sources unless they are inflicted with an Incinerate Debuff or Passive."
Poised to Attack - 1,"Whenever one of the Attacker's Buffs fails to trigger on them due to an effect, the Defender gains an Unblockable Passive for 4 seconds."
Poised to Attack - 2,"Whenever one of the Attacker's Buffs fails to trigger on them due to an effect, the Defender gains an Unblockable Passive for 6 seconds."
Poised to Attack - 3,"Whenever one of the Attacker's Buffs fails to trigger on them due to an effect, the Defender gains an Unblockable Passive for 8 seconds."
Poison Vulnerability,"While the Defender is Poisoned, the Attacker's Attack Rating is increased by 200% when landing an attack."
Poisonous Truth,"Attacks against a Stunned Opponent have a 30% chance to apply a Poison Debuff equal to their Attack Rating for 10 seconds. While this Poison Debuff is active, the Attacker gains a True Damage Buff, ignoring the Defenders Resistances and Armor Rating. If the Attacker has a Relic equipped, instead gain a True Strike and True Sense Buff."
Polka Dot Power,"The Attacker gains no Power from landing or receiving attacks, instead they generate a fixed 12% of a Power Bar per second, ignoring Power Rate, while the Defender is suffering from a damaging effect."
Polka Dot Power (Debuff),"The Attacker gains no Power from landing or receiving attacks, instead they generate a fixed 12% of a Power Bar per second, ignoring Power Rate, while the Defender is suffering from a damaging debuff."
Power Alternator,"Every 15 seconds, if the Attacker has more Power than the Defender both Champions are Passively Power Drained then granted an amount of Power equal to the amount drained from the opposing Champion. This node is unaffected by Ability Accuracy reduction."
Power Armor - 1,"Whenever either Champion gains a Bar of Power, the Defender gains an Armor Up Buff increasing Armor by 5% for 5 second(s)."
Power Armor - 2,"Whenever either Champion gains a Bar of Power, the Defender gains an Armor Up Buff increasing Armor by 10% for 10 second(s)."
Power Armor - 3,"Whenever either Champion gains a Bar of Power, the Defender gains an Armor Up Buff increasing Armor by 15% for 15 second(s)."
Power Axis 1,"The Attacker gains +60% Combat Power Rate while below 1 Bar(s) of Power, but suffers -60% Combat Power Rate while above."
Power Axis 2,"The Attacker gains +60% Combat Power Rate while below 2 Bar(s) of Power, but suffers -60% Combat Power Rate while above."
Power Bond,Attackers Power draining abilities are 90% less effective
Power Buildup - 1,"When the Defender reaches 2 Bars of Power, they gain an indefinite Prowess Buff every 2 second(s) increasing Special Attack Damage by 25%."
Power Buildup - 2,"When the Defender reaches 2 Bars of Power, they gain an indefinite Prowess Buff every 2 second(s) increasing Special Attack Damage by 50%."
Power Buildup - 3,"When the Defender reaches 2 Bars of Power, they gain an indefinite Prowess Buff every 2 second(s) increasing Special Attack Damage by 100%."
Power Burn Time Bomb - 1,"Every 20 seconds, Power Burn 100% of the Attacker’s Power dealing Direct Damage proportional to the amount of Power Burned."
Power Creep - 1,"Each time the Defender Purifies or Cleanses a Debuff, they gain a Charge that permanently increases their Combat Power Rate by 3%. This goes up to a maximum of 20 Charges."
Power Creep - 2,"Each time the Defender Purifies or Cleanses a Debuff, they gain a Charge that permanently increases their Combat Power Rate by 5%. This goes up to a maximum of 20 Charges."
Power Creep - 3,"Each time the Defender Purifies or Cleanses a Debuff, they gain a Charge that permanently increases their Combat Power Rate by 7%. This goes up to a maximum of 20 Charges."
Power Down,"Finishing a basic attack combo with a different attack from the previous will apply a Wither Debuff to the opponent with a potency of 20% for 15 seconds. Each Prowess effect on the attacker, or non-damaging Debuff excluding Wither on the Defender will apply an additional Wither Debuff."
Power Draw,"Whenever the Attacker inflicts the Defender with a damaging Debuff, the Attacker is granted a Power Gain Buff increasing Defensive Combat Power Rate by 10% for 10 seconds."
Power Efficiency,The Defender's Special Attacks cost 50% less Power.
Power Exchange,"If the Attacker is Tech or has TAGtical Edge they gain a Cross Charge each time they Power Drain, Burn or Lock the Defender. Max stacks 10."
Power Extortion - 1,"When the Attacker's Power is Drained or Stolen, they lose 1% of Max Health per 5% of Power lost."
Power Extortion - 2,"When the Attacker's Power is Drained or Stolen, they lose 1% of Max Health per 3.3% of Power lost."
Power Extortion - 3,"When the Attacker's Power is Drained or Stolen, they lose 1% of Max Health per 2.5% of Power lost."
Power Flow,"At the start of the fight, the Attacker has their current Combat Power Rate reduced by 100% and gains +90% Block Proficiency. This bonus Block Proficiency is reduced by 15% for each full bar of Power the Attacker has. Whenever the Attacker blocks a Special Attack hit, they gain 30% of a Bar of Power."
Power Focus 1,"The Defender gains +60% Combat Power Rate while below 1 Bar of Power, but suffers -80% Combat Power Rate while above."
Power Focus 2,"The Defender gains +60% Combat Power Rate while below 2 Bars of Power, but suffers -80% Combat Power Rate while above."
Power Generator - 1,"Whenever the Attacker gains a Bar of Power, the Defender gains 1 Dynamo Charge(s). Whenever the Defender is knocked down they consume all Dynamo Charges and gain 30% of a Bar of Power for each one consumed. Intercepting the Defender removes 1 Dynamo Charge."
Power Generator - 2,"Whenever the Attacker gains a Bar of Power, the Defender gains 2 Dynamo Charge(s). Whenever the Defender is knocked down they consume all Dynamo Charges and gain 30% of a Bar of Power for each one consumed. Intercepting the Defender removes 1 Dynamo Charge."
Power Generator - 3,"Whenever the Attacker gains a Bar of Power, the Defender gains 3 Dynamo Charge(s). Whenever the Defender is knocked down they consume all Dynamo Charges and gain 30% of a Bar of Power for each one consumed. Intercepting the Defender removes 1 Dynamo Charge."
Power Lapse - 1,"Each time the Defender is inflicted with a Power Drain, Power Burn or Power Steal effect they reduce the potency of future effects by 5% for the rest of the fight. This is capped after reaching -100% reduction."
